koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_disposition
0.7735301,1.335,185.4,1.87,2474.0,8868.22,14.2,6296.0,4.217,1.35,14.752,CANDIDATE
2.42186898,6.22,,,,,,,,,13.583,CANDIDATE
44.827323809,6.86103,237120.0,429.0,779.0,87.2,4484.5,5160.0,3.568,3.279,11.56,FALSE POSITIVE
7.535894184,8.3059,172130.0,24.64,642.0,40.28,1446.7,4969.0,4.736,0.537,15.398,FALSE POSITIVE
0.562498925,0.6743,420.1,2.88,2129.0,4880.5,44.1,5638.0,4.437,0.933,14.792,FALSE POSITIVE
1.012694226,3.6017,108500.0,42.51,2230.0,5846.79,185.1,6487.0,4.292,1.233,14.713,FALSE POSITIVE
2.214029545,5.64264,349110.0,94.23,1894.0,3041.8,2680.5,6604.0,4.178,1.526,13.3,FALSE POSITIVE
2.441988077,3.94526,95344.0,90.39,1993.0,3721.74,1174.5,6078.0,3.874,2.059,11.535,FALSE POSITIVE
0.839907158,1.019,119.6,0.92,1640.0,1705.12,10.7,5120.0,4.478,0.853,15.695,CANDIDATE
1.219736039,4.89465,611520.0,135.43,2611.0,10982.55,1037.2,7358.0,4.171,1.637,14.871,FALSE POSITIVE
0.82820657,2.70353,118530.0,35.67,1473.0,1109.75,548.3,5033.0,4.611,0.655,13.221,FALSE POSITIVE
1.7613778,1.355,359.3,2.32,1824.0,2621.69,10.5,6544.0,4.349,1.207,15.02,CANDIDATE
5.61386908,5.07753,57386.0,34.24,714.0,61.43,1253.6,4504.0,4.582,0.709,14.072,FALSE POSITIVE
9.080194398,8.18777,324570.0,76.4,1013.0,248.49,3481.8,6461.0,4.396,1.131,15.163,FALSE POSITIVE
9.93442075,7.8219,55965.0,34.03,679.0,50.35,529.0,5382.0,4.654,0.669,15.39,FALSE POSITIVE
8.5893644,6.975,179.3,1.21,792.0,93.09,9.8,5602.0,4.571,0.817,15.687,FALSE POSITIVE
8.589644815,9.49469,269520.0,140.07,1412.0,940.15,5324.6,6331.0,3.813,2.194,9.557,FALSE POSITIVE
1.758599866,0.2729,237.8,1.6,1101.0,347.1,11.9,4744.0,4.606,0.725,15.59,CANDIDATE
1.260575815,2.36064,154280.0,29.91,1410.0,935.7,781.2,5388.0,4.576,0.715,14.864,CANDIDATE
1.88912273,4.219,60.2,0.59,1248.0,573.44,15.5,5413.0,4.578,0.754,14.606,CANDIDATE
0.609125246,0.655,139.2,0.96,1896.0,3049.07,10.9,5595.0,4.581,0.796,15.64,FALSE POSITIVE
14.1573717,3.786,130.0,1.1,778.0,86.67,9.3,6122.0,4.487,0.964,14.718,CANDIDATE
1.566528935,3.2593,92511.0,49.66,1551.0,1371.7,485.0,5883.0,4.471,0.905,13.984,FALSE POSITIVE
11.57958162,2.47,,,,,,,,,13.458,FALSE POSITIVE
6.31915999,3.465,34.4,1.04,1369.0,829.72,9.8,6254.0,4.019,1.706,13.096,CANDIDATE
2.58393841,2.169,49.4,0.77,1470.0,1103.3,8.5,6164.0,4.378,1.09,13.874,CANDIDATE
0.87630504,1.11,170.9,22.24,1911.0,3156.02,25.2,6032.0,4.508,0.929,14.84,FALSE POSITIVE
6.5595368,4.324,26.3,0.62,1079.0,320.09,10.1,5950.0,4.323,1.196,12.788,CANDIDATE
31.5322987,3.49,106.4,0.74,461.0,10.65,7.8,5183.0,4.608,0.739,14.29,CANDIDATE
15.582794732,3.76683,52760.0,14.0,397.0,5.86,439.3,3849.0,4.703,0.546,15.368,FALSE POSITIVE
1.529283907,14.0075,54.8,2.26,2550.0,9998.13,41.5,6438.0,3.829,2.266,11.268,CANDIDATE
2.908454772,2.6005,64325.0,40.85,1153.0,416.75,252.8,5631.0,4.518,0.764,14.661,FALSE POSITIVE
1.540396094,2.8044,55123.0,48.81,1576.0,1455.18,340.4,5780.0,4.438,1.0,13.76,FALSE POSITIVE
1.540395674,2.80168,70615.0,117.33,2850.0,15595.35,997.9,7394.0,3.897,2.283,7.57,FALSE POSITIVE
2.344138713,0.4495,110.8,2.43,1797.0,2469.65,8.6,5313.0,3.835,2.095,13.419,FALSE POSITIVE
316.950146,5.33,,,,,,,,,16.923,FALSE POSITIVE
589.74851,12.74,462.4,2.03,217.0,0.53,11.5,6003.0,4.507,0.932,14.839,FALSE POSITIVE
235.2976173,87.013,23053.0,82.92,585.0,27.65,210.7,4894.0,2.968,5.568,11.447,FALSE POSITIVE
54.54312996,7.03,,,,,,,,,11.642,CANDIDATE
36.136968,15.42,152.0,1.3,600.0,30.69,10.4,6258.0,4.442,1.046,15.44,FALSE POSITIVE
0.93376738,4.036,55.4,0.63,1678.0,1879.0,16.5,5611.0,4.53,0.787,14.985,FALSE POSITIVE
0.93374073,4.296,147.6,0.84,1371.0,831.95,13.4,4753.0,4.585,0.717,13.007,FALSE POSITIVE
0.93369659,4.444,81.4,0.78,1680.0,1891.43,10.8,5619.0,4.558,0.838,15.983,FALSE POSITIVE
0.9337473,3.446,64.6,0.6,1625.0,1652.84,9.5,5649.0,4.606,0.741,15.759,FALSE POSITIVE
21.6817115,7.18,73.5,0.89,713.0,60.99,6.9,6297.0,4.448,1.031,14.491,FALSE POSITIVE
466.08101,23.69,180.1,2.13,305.0,2.05,14.1,6098.0,4.097,1.59,12.159,FALSE POSITIVE
0.66573903,1.27,,,,,,,,,13.362,FALSE POSITIVE
4.02018903,3.616,18.5,0.6,1337.0,754.66,14.4,5788.0,4.178,1.376,11.158,CANDIDATE
3.796383639,8.6711,31.1,0.71,1323.0,724.17,24.5,6017.0,4.3,1.21,12.239,FALSE POSITIVE
0.71059239,4.92,280.6,3.92,3318.0,28640.03,22.8,7454.0,4.107,1.853,13.362,FALSE POSITIVE
3.36379289,23.7,136.3,44.77,1840.0,2712.28,36.9,5947.0,3.814,2.407,13.931,FALSE POSITIVE
4.98792404,1.618,346.2,0.73,485.0,13.07,9.7,3606.0,4.859,0.395,15.555,CANDIDATE
0.907818056,1.679,29.5,0.55,2012.0,3871.99,13.2,6210.0,4.456,1.014,13.532,FALSE POSITIVE
297.71402,13.413,1374.5,45.69,706.0,58.76,16.3,4916.0,2.572,10.801,12.218,FALSE POSITIVE
0.93373761,3.303,58.7,1.0,2073.0,4359.29,9.7,5534.0,4.17,1.326,15.609,FALSE POSITIVE
0.687739345,0.1866,37.6,1.53,2837.0,15318.29,11.0,6823.0,4.212,1.493,13.127,FALSE POSITIVE
11.637858887,11.8851,427950.0,77.01,895.0,151.54,2637.0,6360.0,4.433,1.058,15.385,FALSE POSITIVE
50.900813,3.3,,,,,,,,,9.666,FALSE POSITIVE
91.649983,10.294,193.6,2.27,568.0,24.57,8.7,6705.0,4.145,1.608,12.964,CANDIDATE
541.742985,10.47,1038.6,3.39,248.0,0.9,25.9,6373.0,4.438,1.047,13.718,FALSE POSITIVE
0.938074536,1.9618,575.9,417.01,5718.0,251840.36,36.1,4697.0,2.204,17.032,13.094,FALSE POSITIVE
0.698359996,1.4959,774.1,28.97,1990.0,3702.25,26.1,5761.0,4.492,0.956,15.183,FALSE POSITIVE
0.98376204,10.052,55.0,12.44,4203.0,73867.88,25.2,6431.0,3.276,5.294,12.745,FALSE POSITIVE
44.113873,3.956,196.3,4.9,1158.0,424.45,6.6,7854.0,3.669,3.462,12.667,CANDIDATE
0.892988877,2.4428,85.0,2.94,3285.0,27545.43,43.8,6228.0,3.668,2.975,13.013,FALSE POSITIVE
374.51648,6.088,907420.0,73.1,220.0,0.55,105.8,5714.0,4.627,0.711,13.967,FALSE POSITIVE
10.3482112,2.089,255.1,1.29,724.0,64.97,8.4,5383.0,4.543,0.822,15.911,FALSE POSITIVE
321.24194284,10.16,,,,,,,,,13.964,FALSE POSITIVE
374.514471,6.629,440520.0,139.55,295.0,1.79,130.3,6446.0,4.381,1.155,14.505,FALSE POSITIVE
482.62011,12.86,324.0,1.98,263.0,1.12,8.1,6315.0,4.389,1.095,14.519,CANDIDATE
1.525924746,1.955,74.1,8.86,3786.0,48691.77,11.9,5000.0,2.81,10.533,12.705,FALSE POSITIVE
12.82252496,18.8,19268.0,20.12,915.0,165.54,13.7,5845.0,4.178,1.352,11.863,FALSE POSITIVE
10.1551587,1.802,141.6,0.94,721.0,63.73,6.8,5275.0,4.505,0.796,15.413,CANDIDATE
0.708965461,3.946,87.2,1.13,2417.0,8061.29,13.1,6528.0,4.384,1.155,12.798,CANDIDATE
0.648772102,2.614,31.1,2.6,3758.0,47393.05,15.0,4973.0,3.208,4.708,11.693,FALSE POSITIVE
0.96391996,3.01,,,,,,,,,14.002,FALSE POSITIVE
11.76872507,1.11,,,,,,,,,15.327,CANDIDATE
0.93705132,4.808,51.5,6.09,5094.0,159426.96,17.3,6691.0,3.088,7.781,11.674,FALSE POSITIVE
451.86579,13.47,80.0,1.85,464.0,10.97,12.0,9024.0,4.154,2.005,11.02,FALSE POSITIVE
491.52571,12.43,457.3,1.43,159.0,0.15,8.8,4541.0,4.608,0.669,15.043,FALSE POSITIVE
411.54039644,17.33,,,,,,,,,15.352,FALSE POSITIVE
608.20572,13.63,554.2,1.46,143.0,0.1,11.3,4486.0,4.642,0.646,15.059,CANDIDATE
0.87985197,1.3,,,,,,,,,15.867,FALSE POSITIVE
7.2274321,4.967,173.3,1.28,967.0,206.77,9.2,6075.0,4.486,0.969,15.832,CANDIDATE
0.532854237,3.231,50.9,1.21,3042.0,20292.47,27.9,6266.0,4.067,1.613,13.644,FALSE POSITIVE
91.069934,17.33,12.7,1.59,1103.0,349.47,8.7,9051.0,3.623,4.232,9.748,CANDIDATE
0.566802672,3.545,31.7,1.08,2791.0,14458.31,14.3,5102.0,3.787,1.961,13.945,FALSE POSITIVE
0.566785459,2.893,63.8,0.84,2280.0,6410.46,16.5,6063.0,4.476,1.012,15.329,FALSE POSITIVE
0.5668004,3.813,93.2,0.88,2222.0,5739.87,18.3,6215.0,4.543,0.872,15.77,FALSE POSITIVE
0.566798676,2.777,59.9,0.68,2051.0,4160.07,12.8,5490.0,4.436,0.887,15.591,FALSE POSITIVE
38.51077573,38.8558,84633.0,18.68,352.0,3.64,3567.5,4374.0,4.626,0.635,13.035,FALSE POSITIVE
0.577910513,1.362,144.1,1.1,2081.0,4429.84,18.1,5730.0,4.503,0.908,15.733,FALSE POSITIVE
0.566807725,2.16,31.5,0.94,2524.0,9645.51,12.3,5018.0,3.953,1.734,13.903,FALSE POSITIVE
0.566807422,5.148,26.1,1.13,2680.0,12227.82,28.8,5616.0,4.04,1.547,12.9,FALSE POSITIVE
1.345078434,10.19,3025.0,12.16,2324.0,6894.58,27.7,6664.0,4.141,1.675,12.583,FALSE POSITIVE
366.088938,11.887,537.9,2.57,257.0,1.03,29.0,5941.0,4.464,0.945,11.616,CANDIDATE
414.45008,19.15,729.5,7.01,364.0,4.17,19.0,7037.0,4.136,1.683,13.913,CANDIDATE
5.43103616,2.469,66.8,0.66,873.0,137.1,10.8,5374.0,4.555,0.721,13.851,CANDIDATE
328.32211,13.53,399.0,1.3,193.0,0.33,8.2,4906.0,4.648,0.668,14.937,CANDIDATE
381.97977,15.7,900.0,1.55,132.0,0.07,10.4,3761.0,4.724,0.526,15.494,CANDIDATE
67.412998,9.1,126.1,1.57,572.0,25.32,6.2,6525.0,4.248,1.359,13.667,CANDIDATE
10.4212788,28.4832,148.0,36.9,1235.0,549.92,31.0,6183.0,3.908,2.073,12.556,FALSE POSITIVE
359.8249913,5.22,,,,,,,,,15.733,CANDIDATE
0.778705577,6.445,54.5,59.33,4233.0,75864.33,104.9,7846.0,3.743,3.066,10.152,FALSE POSITIVE
293.70696,11.03,1575.0,6140.44,274.0,1.34,11.2,6054.0,4.508,0.893,15.51,CANDIDATE
27.795762425,15.5056,420330.0,81.48,655.0,43.51,1969.5,5915.0,4.329,1.13,14.875,FALSE POSITIVE
11.258825027,8.9592,196280.0,87.18,1080.0,322.25,6395.7,6217.0,4.052,1.464,13.545,FALSE POSITIVE
28.162612575,3.19576,37750.0,23.52,470.0,11.52,912.7,4936.0,4.54,0.761,14.216,FALSE POSITIVE
9.0584662,6.376,61.8,2.46,1310.0,695.41,17.9,5198.0,3.614,3.207,12.193,FALSE POSITIVE
3.9169155,2.11,,,,,,,,,12.94,FALSE POSITIVE
362.747593,16.45,132.4,2.51,384.0,5.13,13.0,6176.0,3.885,2.16,10.662,FALSE POSITIVE
0.536650344,2.878,25.8,1.57,3380.0,30860.16,7.0,5490.0,3.681,2.825,13.921,FALSE POSITIVE
0.824851807,1.93637,30099.0,78.0,2539.0,9801.46,642.2,5658.0,3.903,1.654,12.372,CANDIDATE
2.537081943,4.80903,245320.0,67.96,1712.0,2032.57,2434.8,6735.0,4.307,1.309,13.04,FALSE POSITIVE
45.035589512,9.8341,404840.0,82.4,600.0,30.66,1763.5,6484.0,4.386,1.153,14.529,FALSE POSITIVE
14.461834,7.156,80.2,1.05,785.0,89.86,9.0,5457.0,4.239,1.196,14.75,CANDIDATE
362.22202,14.29,52.5,0.96,312.0,2.25,14.6,6113.0,4.168,1.277,11.189,CANDIDATE
428.1186,6.56,443.8,2.18,260.0,1.09,7.3,6225.0,4.45,1.031,15.26,FALSE POSITIVE
1.42796645,12.8653,6012.3,39.76,1637.0,1700.47,347.6,6099.0,4.511,0.919,13.731,FALSE POSITIVE
3.34465934,10.796,57.6,1.17,1559.0,1396.11,24.3,5966.0,4.069,1.551,13.596,FALSE POSITIVE
10.552241908,2.7355,954.0,1.75,485.0,13.12,12.3,4031.0,4.666,0.585,15.712,CANDIDATE
117.761,3.454,53.9,0.62,337.0,3.06,7.1,5564.0,4.522,0.85,11.195,FALSE POSITIVE
106.25976,6.101,354.0,1.5,303.0,1.99,7.7,4827.0,4.508,0.823,15.141,CANDIDATE
15.249335907,3.82224,34565.0,45.92,875.0,138.77,635.5,6385.0,4.316,1.189,13.593,FALSE POSITIVE
37.6333868,4.49,1661.7,2.25,299.0,1.88,18.6,3891.0,4.718,0.564,16.279,CONFIRMED
6.2089181,2.292,1664.0,9.2,1378.0,853.5,8.4,5548.0,3.797,2.113,16.984,CANDIDATE
0.755049082,2.09643,26068.0,30.47,1551.0,1372.84,683.7,5242.0,4.64,0.622,13.276,FALSE POSITIVE
2.44200193,3.146,128.6,0.95,1217.0,518.48,9.6,5587.0,4.556,0.851,15.617,FALSE POSITIVE
3.62944008,5.94104,130080.0,40.08,1351.0,787.91,5131.4,6284.0,4.355,1.093,12.789,FALSE POSITIVE
3.64049242,1.194,42.1,0.61,1136.0,393.32,9.5,5745.0,4.503,0.936,12.646,CANDIDATE
0.56679797,4.503,72.6,0.65,1799.0,2467.38,14.0,5230.0,4.594,0.777,15.877,FALSE POSITIVE
0.567493852,1.35349,7984.0,65.47,3024.0,19665.18,1219.8,6370.0,4.053,1.548,13.205,FALSE POSITIVE
20.2594232,19.27,82.6,1.23,837.0,116.05,23.7,6602.0,4.301,1.269,13.618,FALSE POSITIVE
4.32744048,4.539,22.0,0.58,1254.0,585.32,8.0,5888.0,4.275,1.227,12.4,FALSE POSITIVE
4.29251656,4.254,249.5,3.66,1144.0,403.88,11.0,6032.0,4.485,0.973,15.85,CANDIDATE
1.400903699,0.883,136.5,1.16,1764.0,2284.73,9.8,6375.0,4.474,0.975,15.514,CANDIDATE
0.97705114,2.33,20.1,0.77,2501.0,9261.1,7.4,6527.0,4.162,1.631,13.566,FALSE POSITIVE
14.086776961,10.1279,106840.0,65.6,1197.0,485.09,1856.9,7138.0,4.062,1.89,12.271,FALSE POSITIVE
1.245342215,4.40308,234090.0,90.34,2341.0,7120.27,1178.5,6967.0,4.25,1.476,12.142,FALSE POSITIVE
5.52507406,2.565,61.5,0.8,1028.0,263.79,9.8,5600.0,4.378,1.037,13.692,CANDIDATE
0.694611128,1.115,98.8,0.64,1415.0,945.45,9.3,4612.0,4.646,0.662,15.7,CANDIDATE
0.93373716,5.015,144.9,1.14,1666.0,1811.1,16.0,5390.0,4.479,0.852,15.926,FALSE POSITIVE
0.933759404,3.491,114.9,0.99,1763.0,2289.8,18.9,5766.0,4.514,0.866,15.619,FALSE POSITIVE
0.933728196,3.441,67.7,0.85,2006.0,3826.49,13.3,6170.0,4.43,1.032,15.317,CANDIDATE
10.6982275,3.198,246.0,1.73,919.0,168.88,9.1,6277.0,4.417,1.097,15.833,CANDIDATE
6.64024496,6.03491,224330.0,74.4,1114.0,364.44,2941.0,6085.0,4.293,1.215,13.881,FALSE POSITIVE
342.55315723,73.8068,192890.0,830.99,738.0,70.22,8248.4,4857.0,2.422,14.219,9.266,FALSE POSITIVE
19.1644498,3.553,63.8,1.83,988.0,225.26,8.9,5877.0,3.86,2.234,13.314,FALSE POSITIVE
0.89627093,2.2033,66994.0,43.47,1733.0,2129.33,152.9,5551.0,4.493,0.861,15.261,FALSE POSITIVE
1.161947482,4.46886,129900.0,68.69,2174.0,5300.4,2435.4,6225.0,4.204,1.457,13.14,FALSE POSITIVE
4.50279037,6.72,,,,1017.15,,,,,11.606,FALSE POSITIVE
3.09383248,1.576,373.7,1.32,998.0,233.91,9.7,5327.0,4.646,0.681,15.896,CANDIDATE
7.4751841,5.166,28.1,0.85,1168.0,439.51,9.2,5616.0,3.98,1.602,13.075,CANDIDATE
10.064687893,3.59854,10088.0,30.11,679.0,50.11,585.4,5185.0,4.571,0.705,14.674,FALSE POSITIVE
30.971766472,8.31171,228680.0,51.72,523.0,17.73,3245.9,5633.0,4.558,0.829,15.596,FALSE POSITIVE
17.918743061,4.36387,118360.0,56.94,942.0,186.0,4696.8,5870.0,3.903,1.63,13.776,FALSE POSITIVE
5.2439542,9.82,143.8,0.81,778.0,86.51,14.2,4920.0,4.636,0.691,15.924,FALSE POSITIVE
37.537859,6.513,269.0,1.77,583.0,27.38,8.2,6095.0,4.429,1.082,15.769,FALSE POSITIVE
26.2402438,3.024,174.0,1.16,583.0,27.36,7.9,5649.0,4.45,0.875,14.68,FALSE POSITIVE
7.73591011,5.01919,315130.0,50.46,806.0,99.92,3786.7,5623.0,4.596,0.763,12.408,FALSE POSITIVE
27.81892382,8.3777,238220.0,50.0,610.0,32.75,156.8,6126.0,4.513,0.915,15.325,FALSE POSITIVE
1.58826263,2.655,78.9,0.47,862.0,130.67,8.5,3931.0,4.717,0.544,15.455,FALSE POSITIVE
13.4450174,2.118,196.2,1.08,606.0,31.92,8.3,5003.0,4.553,0.759,15.256,CANDIDATE
1.507100589,5.8097,497660.0,131.16,2378.0,7555.78,711.8,6919.0,4.099,1.748,14.15,FALSE POSITIVE
328.0485,13.75,398.0,2.22,292.0,1.72,6.9,6268.0,4.429,1.1,15.619,FALSE POSITIVE
3.55643514,8.529,45.8,0.75,1297.0,669.38,13.4,5831.0,4.289,1.109,13.874,FALSE POSITIVE
0.527673075,1.3693,26.1,0.42,1970.0,3535.35,2.3,5367.0,4.514,0.828,9.694,FALSE POSITIVE
10.643743766,6.29783,436510.0,47.87,675.0,49.06,3167.9,5282.0,4.578,0.694,14.343,FALSE POSITIVE
5.321224925,7.48973,98872.0,40.62,958.0,199.25,1203.4,5787.0,4.544,0.758,15.013,FALSE POSITIVE
1.72128752,2.366,58.5,0.65,1415.0,944.49,7.7,5813.0,4.561,0.833,15.178,FALSE POSITIVE
12.4964346,84.32,271.7,55.34,1397.0,899.44,141.5,6821.0,3.805,2.73,13.054,FALSE POSITIVE
13.254134073,4.34991,44980.0,58.51,990.0,227.51,2281.0,6175.0,4.111,1.436,13.876,FALSE POSITIVE
5.801881299,4.21133,34470.0,62.9,2001.0,3784.87,3642.0,7259.0,3.739,3.009,12.368,FALSE POSITIVE
42.032096076,11.6768,391260.0,79.17,622.0,35.34,2164.4,6618.0,4.393,1.117,12.694,FALSE POSITIVE
6.570421193,4.4698,60118.0,33.99,946.0,189.25,712.6,5812.0,4.484,0.908,15.299,FALSE POSITIVE
204.280255,37.2,10579.0,8.99,236.0,0.73,35.1,4907.0,4.582,0.727,15.615,FALSE POSITIVE
5.2438269,8.235,128.6,0.76,743.0,72.18,11.3,4634.0,4.597,0.689,15.914,FALSE POSITIVE
8.098754149,5.62354,56616.0,123.02,1176.0,452.03,5402.0,6328.0,4.16,1.45,11.587,FALSE POSITIVE
0.612888148,2.822,43.1,0.93,2796.0,14401.76,15.9,6720.0,4.276,1.368,13.725,FALSE POSITIVE
30.476518853,10.2264,326630.0,71.42,592.0,28.96,1347.9,5527.0,4.315,1.073,13.901,FALSE POSITIVE
1.15495063,2.31,,,,340.77,,,,,14.785,FALSE POSITIVE
97.991569,4.665,126.8,1.41,467.0,11.21,9.0,6499.0,4.378,1.169,13.65,FALSE POSITIVE
11.3251153,2.126,297.2,1.26,674.0,48.78,7.0,5334.0,4.574,0.727,15.995,CANDIDATE
0.784294574,4.18831,212530.0,87.26,2651.0,11702.6,1751.1,6576.0,4.171,1.455,13.901,FALSE POSITIVE
2.5212708,2.706,163.3,0.81,1003.0,238.81,7.8,5110.0,4.674,0.637,15.894,FALSE POSITIVE
0.687772143,2.56725,40368.0,46.27,2097.0,4569.67,679.8,5885.0,4.413,0.933,14.726,CANDIDATE
43.204596783,15.0402,202490.0,43.15,519.0,17.15,4750.2,6003.0,4.507,0.932,14.291,FALSE POSITIVE
1.89134156,5.891,68.4,0.99,1673.0,1856.23,10.3,6387.0,4.41,1.105,15.343,FALSE POSITIVE
8.209514329,4.14104,141390.0,149.52,1371.0,834.79,6579.3,6258.0,3.882,2.111,12.121,FALSE POSITIVE
1.882438182,3.50695,344200.0,74.77,1818.0,2589.75,2051.3,6322.0,4.211,1.213,13.68,FALSE POSITIVE
17.946328114,8.15905,102990.0,66.65,845.0,120.63,3497.6,5228.0,3.906,1.722,14.933,FALSE POSITIVE
374.878133,10.556,914.6,4.27,282.0,1.49,21.9,5636.0,4.218,1.354,14.508,CONFIRMED
1.620813697,5.9968,121320.0,43.95,1733.0,2127.67,680.4,5757.0,4.209,1.177,13.242,FALSE POSITIVE
0.9951412,5.588,101.7,0.22,509.0,15.69,17.6,3325.0,5.364,0.109,15.673,CANDIDATE
5.7768734,5.762,71.0,3.13,1399.0,905.0,10.1,5473.0,3.796,2.162,13.712,FALSE POSITIVE
5.08840787,4.77204,386680.0,55.3,937.0,181.75,3095.0,5618.0,4.583,0.791,15.353,FALSE POSITIVE
1.053573674,1.70116,3063.0,299.87,4319.0,81969.77,445.3,5838.0,3.038,7.385,12.97,FALSE POSITIVE
377.501257,11.98,541.4,2.16,242.0,0.81,13.9,5751.0,4.508,0.94,15.044,CANDIDATE
0.447820618,0.4199,58.3,1.42,3141.0,23149.06,28.4,5927.0,3.988,1.607,12.77,FALSE POSITIVE
0.92623983,1.267,411.4,1.16,1208.0,504.34,9.1,4494.0,4.692,0.591,16.28,CANDIDATE
3.521050679,3.5323,4879.8,256.2,2434.0,8306.9,337.2,5149.0,3.109,6.619,13.942,FALSE POSITIVE
5.68325648,1.778,44.6,0.97,1257.0,589.92,10.0,6072.0,4.133,1.286,13.093,CANDIDATE
1.463148937,11.04,168.0,15.82,2371.0,7470.01,66.6,6525.0,3.993,1.805,11.614,FALSE POSITIVE
1.25383162,7.68,12.9,0.47,2109.0,4677.63,9.7,6472.0,4.271,1.299,12.005,FALSE POSITIVE
4.44709107,16.79,40.5,0.96,1228.0,537.35,22.6,6137.0,4.357,1.076,13.51,FALSE POSITIVE
20.733748565,6.28773,417340.0,69.8,661.0,45.06,2236.7,5620.0,4.363,0.974,15.726,FALSE POSITIVE
0.561524348,3.336,34.1,0.43,2050.0,4173.47,15.7,5919.0,4.55,0.715,14.564,FALSE POSITIVE
9.948701373,3.2922,2749.5,29.19,704.0,57.93,103.1,5152.0,4.517,0.786,15.456,FALSE POSITIVE
0.585940879,4.6979,1943.6,26.57,1873.0,2897.54,189.9,5459.0,4.583,0.797,15.912,FALSE POSITIVE
410.88527,24.1,2059.6,200346.0,774.0,84.63,21.5,5015.0,2.34,18.489,12.962,FALSE POSITIVE
0.50818743,3.433,54.9,1.26,3274.0,27312.92,29.1,7141.0,4.243,1.56,13.313,FALSE POSITIVE
2.427967843,4.7847,126980.0,108.33,2275.0,6328.22,472.8,7652.0,4.104,1.921,10.367,FALSE POSITIVE
6.33342309,3.46,123.3,7.62,625.0,36.11,7.5,4352.0,4.671,0.613,15.073,CANDIDATE
12.643303542,5.48853,236720.0,34.94,443.0,9.07,2907.6,3977.0,4.697,0.562,15.701,FALSE POSITIVE
9.12208711,4.62417,58790.0,52.66,904.0,157.73,1599.1,5857.0,4.396,1.039,13.666,FALSE POSITIVE
361.51099,4.868,235.9,6.85,733.0,68.36,9.3,9492.0,3.619,4.298,12.973,FALSE POSITIVE
10.88242209,5.51934,206810.0,63.14,894.0,150.98,4284.2,6200.0,4.422,1.045,12.068,FALSE POSITIVE
1.734221252,2.4577,289820.0,42.06,1114.0,363.79,542.2,4765.0,4.584,0.702,15.726,FALSE POSITIVE
10.26782676,6.02685,247180.0,73.59,1136.0,393.02,5758.7,6664.0,4.176,1.44,13.691,FALSE POSITIVE
12.9489256,2.162,331.0,0.94,416.0,7.09,7.2,3867.0,4.734,0.525,15.663,CANDIDATE
0.619303759,6.6038,74.5,4.71,3232.0,25737.02,3.5,7138.0,4.137,1.684,13.154,FALSE POSITIVE
0.609662423,4.24033,140920.0,110.14,3834.0,51214.99,3250.1,7498.0,3.964,2.274,12.216,FALSE POSITIVE
42.9261364,2.578,378.4,1.84,490.0,13.65,8.6,5628.0,4.503,0.953,15.395,FALSE POSITIVE
1.89114441,8.724,49.9,6.57,932.0,177.97,16.7,4267.0,4.637,0.627,13.814,FALSE POSITIVE
0.566797404,4.109,69.4,0.64,1890.0,2993.84,18.8,5313.0,4.51,0.784,15.354,FALSE POSITIVE
1.258274109,1.92467,14160.0,25.98,1207.0,502.19,669.1,4937.0,4.669,0.587,15.179,FALSE POSITIVE
6.76890076,3.616,123.1,1.24,1017.0,253.3,10.8,5737.0,4.327,1.125,14.725,CANDIDATE
1.7317958,2.924,60.6,1.19,1825.0,2628.3,10.5,5691.0,4.095,1.508,15.019,FALSE POSITIVE
5.627911313,7.08223,434330.0,81.61,1167.0,438.81,2890.7,6280.0,4.361,1.115,13.858,FALSE POSITIVE
2.24294107,2.532,39.4,0.75,1654.0,1763.55,12.1,6082.0,4.195,1.184,13.182,FALSE POSITIVE
2.189097,5.768,3001.0,13.92,647.0,41.37,13.5,3624.0,4.848,0.406,15.999,FALSE POSITIVE
5.882036054,5.16326,238520.0,119.09,1114.0,363.01,2168.4,5837.0,4.282,1.187,13.781,FALSE POSITIVE
19.35954117,12.8464,386980.0,101.44,942.0,186.12,3590.2,6198.0,3.96,1.567,14.257,FALSE POSITIVE
2.534740757,4.85013,364350.0,52.52,1230.0,541.27,675.7,5810.0,4.56,0.781,13.798,FALSE POSITIVE
1.827558898,4.72808,314680.0,118.28,2178.0,5331.71,920.8,5977.0,3.854,2.077,13.661,FALSE POSITIVE
34.0357766,3.849,386.6,1.05,337.0,3.06,9.6,4367.0,4.739,0.501,15.534,CANDIDATE
0.565713361,0.954,86.4,0.81,1917.0,3197.67,11.6,5220.0,4.48,0.881,14.722,CANDIDATE
7.047106212,3.16223,69626.0,119.64,1846.0,2744.25,548.5,8162.0,3.973,2.321,9.002,FALSE POSITIVE
0.933747375,5.974,198.9,8.93,2003.0,3820.18,35.9,6224.0,4.454,1.024,14.74,FALSE POSITIVE
43.535891,4.712,576.6,1.86,444.0,9.19,13.9,5481.0,4.592,0.778,15.857,CANDIDATE
0.566799833,5.543,198.0,1.27,1900.0,3084.6,54.0,5488.0,4.584,0.789,15.524,FALSE POSITIVE
22.673145675,6.6324,65411.0,30.92,684.0,51.67,912.0,5619.0,4.269,1.153,14.274,FALSE POSITIVE
